# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 288K of event 'LLC-load-misses'
# Event count (approx.): 128757186
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................................................................
#
     0.18%  GC Thread#6      libjvm.so           [.] CodeHeap::next_used
     0.18%  GC Thread#4      libjvm.so           [.] CodeHeap::next_used
     0.18%  G1 Conc#1        libjvm.so           [.] ClassLoaderData::oops_do
     0.17%  GC Thread#7      libjvm.so           [.] CodeHeap::next_used
     0.16%  G1 Conc#1        libjvm.so           [.] G1CMTask::process_grey_task_entry<true>
     0.16%  GC Thread#0      libjvm.so           [.] CodeHeap::next_used
     0.16%  GC Thread#2      libjvm.so           [.] CodeHeap::next_used
     0.16%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::interfere_with_live
     0.15%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::SquareUp
     0.15%  G1 Conc#0        libjvm.so           [.] ClassLoaderData::oops_do
     0.15%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::effective_degree
     0.14%  GC Thread#1      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.14%  G1 Conc#0        libjvm.so           [.] G1CMTask::process_grey_task_entry<true>
     0.14%  G1 Conc#0        libjvm.so           [.] G1ConcurrentMark::mark_in_next_bitmap
     0.14%  VM Thread        libjvm.so           [.] ClassLoaderDataGraph::clear_claimed_marks
     0.14%  G1 Conc#1        libjvm.so           [.] G1ConcurrentMark::mark_in_next_bitmap
     0.14%  GC Thread#0      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.14%  GC Thread#0      libjvm.so           [.] nmethod::oops_do
     0.13%  GC Thread#5      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.13%  GC Thread#1      libjvm.so           [.] Assembler::locate_operand
     0.13%  GC Thread#6      libjvm.so           [.] nmethod::oops_do
     0.13%  GC Thread#7      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.13%  GC Thread#4      libjvm.so           [.] nmethod::oops_do
     0.13%  GC Thread#1      libjvm.so           [.] nmethod::oops_do
     0.13%  GC Thread#2      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.13%  GC Thread#7      libjvm.so           [.] nmethod::oops_do
     0.12%  G1 Main Marker   libjvm.so           [.] G1CMIsAliveClosure::do_object_b
     0.12%  GC Thread#5      libjvm.so           [.] nmethod::oops_do
     0.12%  GC Thread#6      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.12%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::merge_multidefs
     0.12%  GC Thread#2      libjvm.so           [.] nmethod::oops_do
     0.12%  C2 CompilerThre  libjvm.so           [.] Compile::identify_useful_nodes
     0.12%  GC Thread#3      libjvm.so           [.] nmethod::oops_do
     0.12%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::post_allocate_copy_removal
     0.12%  GC Thread#0      libjvm.so           [.] CodeHeap::next_block
     0.12%  G1 Conc#1        libjvm.so           [.] G1RebuildRemSetClosure::do_oop_work<oopDesc*>
     0.12%  GC Thread#3      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.12%  G1 Conc#0        libjvm.so           [.] G1RebuildRemSetClosure::do_oop_work<oopDesc*>
     0.12%  GC Thread#0      libjvm.so           [.] nmethod::is_alive
     0.12%  GC Thread#4      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.11%  GC Thread#0      libjvm.so           [.] Assembler::locate_operand
     0.11%  GC Thread#4      libjvm.so           [.] nmethod::is_alive
     0.11%  GC Thread#7      libjvm.so           [.] Assembler::locate_operand
     0.11%  GC Thread#2      libjvm.so           [.] Assembler::locate_operand
     0.11%  java             [unknown]           [k] 0xffffffffafe9628e
     0.11%  GC Thread#6      libjvm.so           [.] CodeHeap::next_block
     0.11%  GC Thread#1      libjvm.so           [.] CodeHeap::next_block
     0.11%  G1 Conc#1        libjvm.so           [.] GenericTaskQueue<G1TaskQueueEntry, (MEMFLAGS)5, 131072u>::pop_local
     0.11%  java             [JIT] tid 673703    [.] void application.transplant.pimtree.PIMTreeCore.run_batch(application.transplant.pimtree.operation_t, java.util.concurrent.locks.Lock, int)
     0.11%  GC Thread#3      libjvm.so           [.] CodeHeap::next_block
     0.10%  GC Thread#2      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.10%  GC Thread#4      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.10%  C2 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.10%  GC Thread#5      libjvm.so           [.] Assembler::locate_operand
     0.10%  GC Thread#5      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.10%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::cache_lrg_info
     0.10%  C2 CompilerThre  libjvm.so           [.] IndexSet::initialize
     0.10%  GC Thread#2      libjvm.so           [.] nmethod::is_alive
     0.10%  GC Thread#7      libjvm.so           [.] CodeHeap::next_block
     0.10%  GC Thread#4      libjvm.so           [.] CodeHeap::next_block
     0.10%  GC Thread#4      libjvm.so           [.] Assembler::locate_operand
     0.10%  GC Thread#5      libjvm.so           [.] nmethod::is_alive
     0.10%  GC Thread#6      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.10%  GC Thread#3      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.10%  C2 CompilerThre  libjvm.so           [.] IndexSet::alloc_block_containing
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::build_ifg_physical
     0.09%  GC Thread#6      libjvm.so           [.] RelocIterator::initialize
     0.09%  GC Thread#5      libjvm.so           [.] CodeHeap::next_block
     0.09%  G1 Conc#0        libjvm.so           [.] GenericTaskQueue<G1TaskQueueEntry, (MEMFLAGS)5, 131072u>::pop_local
     0.09%  GC Thread#1      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.09%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late
     0.09%  GC Thread#2      libjvm.so           [.] CodeHeap::next_block
     0.09%  GC Thread#3      libjvm.so           [.] Assembler::locate_operand
     0.09%  GC Thread#7      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.09%  GC Thread#3      libjvm.so           [.] nmethod::is_alive
     0.09%  GC Thread#6      libjvm.so           [.] Assembler::locate_operand
     0.08%  GC Thread#3      libjvm.so           [.] RelocIterator::initialize
     0.08%  G1 Conc#0        libjvm.so           [.] oopDesc::size_given_klass
     0.08%  GC Thread#1      libjvm.so           [.] RelocIterator::initialize
     0.08%  C2 CompilerThre  libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.08%  java             [JIT] tid 673703    [.] void java.io.ObjectInputStream.<init>(java.io.InputStream)
     0.08%  GC Thread#4      libjvm.so           [.] RelocIterator::initialize
     0.08%  GC Thread#6      libjvm.so           [.] nmethod::is_alive
     0.08%  java             libjvm.so           [.] InstanceKlass::find_method_index
     0.08%  GC Thread#1      libjvm.so           [.] nmethod::is_alive
     0.08%  java             libjvm.so           [.] JVM_LatestUserDefinedLoader
     0.08%  GC Thread#7      libjvm.so           [.] nmethod::is_alive
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::add_input_to_liveout
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::is_uncommon
     0.07%  GC Thread#0      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.07%  java             [JIT] tid 673703    [.] vtable chunks
     0.07%  G1 Conc#1        libjvm.so           [.] oopDesc::size_given_klass
     0.07%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.07%  GC Thread#7      libjvm.so           [.] RelocIterator::initialize
     0.07%  GC Thread#2      libjvm.so           [.] RelocIterator::initialize
     0.07%  GC Thread#0      libjvm.so           [.] RelocIterator::initialize
     0.07%  GC Thread#5      libjvm.so           [.] RelocIterator::initialize
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::re_insert
     0.06%  java             [JIT] tid 673703    [.] java.lang.Object java.rmi.server.RemoteObjectInvocationHandler.invoke(java.lang.Object, java.lang.reflect.Method, java.lang.Object[])
     0.06%  GC Thread#6      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.06%  java             [JIT] tid 673703    [.] java.util.List java.util.ImmutableCollections.listFromTrustedArrayNullsAllowed(java.lang.Object[])
     0.06%  GC Thread#5      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.06%  GC Thread#4      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.06%  GC Thread#2      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_tree
     0.05%  GC Thread#3      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.05%  VM Thread        libjvm.so           [.] G1DirtyCardQueueSet::concatenate_logs()::ConcatenateThreadLogClosure::do_thread
     0.05%  GC Thread#7      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::Register_Allocate
     0.05%  G1 Main Marker   libjvm.so           [.] ReferenceProcessor::preclean_discovered_reflist
     0.05%  C2 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_lock
     0.05%  VM Periodic Tas  [unknown]           [k] 0xffffffffaf84d389
     0.05%  C2 CompilerThre  libjvm.so           [.] IndexSet::IndexSet
     0.05%  G1 Conc#0        libjvm.so           [.] G1CMIsAliveClosure::do_object_b
     0.05%  C2 CompilerThre  libjvm.so           [.] CProjNode::is_block_proj
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::update_ifg
     0.05%  G1 Conc#1        libjvm.so           [.] G1CMIsAliveClosure::do_object_b
     0.05%  GC Thread#0      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.05%  GC Thread#1      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.05%  G1 Conc#0        libjvm.so           [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.05%  GC Thread#0      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.05%  G1 Conc#1        libjvm.so           [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.05%  GC Thread#6      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.05%  VM Thread        libjvm.so           [.] G1ConcurrentRefineStats::operator+=
     0.05%  GC Thread#1      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.05%  G1 Conc#1        libjvm.so           [.] G1CollectedHeap::block_start
     0.05%  GC Thread#4      libjvm.so           [.] CodeCache::next_blob
     0.04%  G1 Conc#0        libjvm.so           [.] OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceRefKlass, oopDesc*>
     0.04%  GC Thread#4      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.04%  GC Thread#0      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.04%  G1 Conc#0        libjvm.so           [.] G1CollectedHeap::block_start
     0.04%  java             [JIT] tid 673703    [.] void application.transplant.pimtree.pim_skip_list.get_load(java.util.List)
     0.04%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceRefKlass, oopDesc*>
     0.04%  GC Thread#6      libjvm.so           [.] CodeCache::find_blob_unsafe
     0.04%  C2 CompilerThre  libjvm.so           [.] NodeHash::hash_find_insert
     0.04%  GC Thread#6      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.04%  GC Thread#7      libjvm.so           [.] Relocation::pd_address_in_code
     0.04%  GC Thread#4      [unknown]           [k] 0xffffffffaf84d389
     0.04%  GC Thread#5      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.04%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<InstanceRefKlass, oopDesc*>
     0.04%  G1 Conc#0        libjvm.so           [.] oopDesc::size
     0.04%  G1 Main Marker   libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<286790ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 286790ul>::oop_access_barrier
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::fixup_spills
     0.04%  C2 CompilerThre  libjvm.so           [.] JVMState::debug_start
     0.04%  VM Thread        libjvm.so           [.] ThreadSafepointState::examine_state_of_thread
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::split_if_with_blocks
     0.04%  GC Thread#7      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::BuildOopMaps
     0.04%  GC Thread#1      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.04%  G1 Conc#0        libjvm.so           [.] BitMap::get_next_bit_impl<0ul, false>
     0.04%  GC Thread#0      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.04%  G1 Conc#1        libjvm.so           [.] BitMap::get_next_bit_impl<0ul, false>
     0.04%  GC Thread#5      libjvm.so           [.] Relocation::pd_address_in_code
     0.04%  VM Thread        libjvm.so           [.] ClassLoaderDataGraph::do_unloading
     0.04%  GC Thread#1      libjvm.so           [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.04%  C2 CompilerThre  libjvm.so           [.] Node::replace_by
     0.04%  GC Thread#3      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.04%  java             [JIT] tid 673703    [.] slow_subtype_check Runtime1 stub
     0.04%  GC Thread#7      libjvm.so           [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::transform_old
     0.04%  G1 Conc#0        libjvm.so           [.] OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<InstanceRefKlass, oopDesc*>
     0.04%  C2 CompilerThre  ld-2.31.so          [.] __tls_get_addr
     0.04%  VM Thread        libc-2.31.so        [.] __GI___printf_fp_l
     0.04%  GC Thread#2      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.04%  GC Thread#3      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.04%  java             [JIT] tid 673703    [.] long java.util.stream.AbstractPipeline.exactOutputSizeIfKnown(java.util.Spliterator)
     0.03%  C2 CompilerThre  libjvm.so           [.] Symbol::decrement_refcount
     0.03%  GC Thread#6      libjvm.so           [.] Relocation::pd_address_in_code
     0.03%  java             [JIT] tid 673703    [.] void framework.pim.BatchDispatcher.dispatchAll()
     0.03%  GC Thread#5      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.03%  G1 Conc#1        libjvm.so           [.] oopDesc::size
     0.03%  GC Thread#1      libjvm.so           [.] CodeCache::find_blob_unsafe
     0.03%  GC Thread#0      [unknown]           [k] 0xffffffffaf84d389
     0.03%  C2 CompilerThre  libjvm.so           [.] RegMask::is_misaligned_pair
     0.03%  C2 CompilerThre  libjvm.so           [.] Compile::remove_useless_nodes
     0.03%  GC Thread#2      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.03%  GC Thread#6      libjvm.so           [.] CodeHeap::block_start
     0.03%  G1 Main Marker   libjvm.so           [.] java_lang_ref_Reference::is_referent_field
     0.03%  GC Thread#2      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::Select
     0.03%  GC Thread#1      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.03%  GC Thread#0      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.03%  C1 CompilerThre  libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.03%  GC Thread#1      libjvm.so           [.] CodeHeap::block_start
     0.03%  GC Thread#6      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.03%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceClassLoaderKlass, oopDesc*>
     0.03%  java             [JIT] tid 673703    [.] java.util.stream.Node$Builder java.util.stream.Nodes.builder(long, java.util.function.IntFunction)
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_early
     0.03%  GC Thread#3      libjvm.so           [.] CodeCache::next_blob
     0.03%  java             [JIT] tid 673703    [.] java.util.stream.Node java.util.stream.AbstractPipeline.evaluate(java.util.Spliterator, boolean, java.util.function.IntFunction)
     0.03%  GC Thread#5      libjvm.so           [.] CodeCache::find_blob_unsafe
     0.03%  VM Thread        libjvm.so           [.] OopStorage::BasicParState::BasicParState
     0.03%  GC Thread#0      libjvm.so           [.] CodeCache::next_blob
     0.03%  GC Thread#4      libjvm.so           [.] Relocation::pd_address_in_code
     0.03%  VM Thread        [unknown]           [k] 0xffffffffaf84d389
     0.03%  java             [JIT] tid 673703    [.] void java.util.concurrent.ThreadPoolExecutor.<init>(int, int, long, java.util.concurrent.TimeUnit, java.util.concurrent.BlockingQueue, java.util.concurrent.ThreadFactory, java.util.concurrent.RejectedExecutionHandler)
     0.03%  GC Thread#0      libjvm.so           [.] CodeHeap::block_start
     0.03%  GC Thread#4      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.03%  C2 CompilerThre  libjvm.so           [.] Dict::Insert
     0.03%  GC Thread#2      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.03%  C2 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.03%  GC Thread#7      libjvm.so           [.] RelocIterator::advance_over_prefix
     0.03%  GC Thread#7      [unknown]           [k] 0xffffffffaf84d389
     0.03%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<ObjArrayKlass, oopDesc*>
     0.03%  VM Thread        libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<593988ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 593988ul>::oop_access_barrier
     0.03%  GC Thread#2      libjvm.so           [.] CodeCache::next_blob
     0.03%  GC Thread#4      libjvm.so           [.] CodeHeap::block_start
     0.03%  C2 CompilerThre  libjvm.so           [.] Type::cmp
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseAggressiveCoalesce::insert_copies
     0.03%  GC Thread#7      libjvm.so           [.] CodeCache::find_blob_unsafe
     0.03%  GC Thread#4      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.03%  G1 Main Marker   libjvm.so           [.] AccessBarrierSupport::resolve_unknown_oop_ref_strength
     0.03%  GC Thread#7      libjvm.so           [.] CodeHeap::block_start
     0.03%  GC Thread#2      libjvm.so           [.] CodeHeap::block_start
     0.03%  GC Thread#7      libjvm.so           [.] CodeCache::next_blob
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::Simplify
     0.03%  GC Thread#6      [unknown]           [k] 0xffffffffaf84d389
     0.03%  GC Thread#3      libjvm.so           [.] CodeHeap::block_start
     0.03%  java             libjvm.so           [.] SymbolTable::lookup_shared
     0.03%  GC Thread#3      [unknown]           [k] 0xffffffffaf84d389
     0.03%  GC Thread#7      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.03%  C2 CompilerThre  libjvm.so           [.] Block::has_uncommon_code
     0.03%  C2 CompilerThre  libjvm.so           [.] vmSymbols::find_sid
     0.03%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1RootRegionScanClosure>::Table::oop_oop_iterate<InstanceKlass, oopDesc*>
     0.03%  java             libjvm.so           [.] HSpaceCounters::update_capacity
     0.03%  GC Thread#0      libjvm.so           [.] Relocation::pd_address_in_code
     0.03%  VM Thread        libjvm.so           [.] CardTableBarrierSet::make_parsable
     0.03%  GC Thread#5      libjvm.so           [.] CodeCache::next_blob
     0.03%  C1 CompilerThre  libjvm.so           [.] LinearScan::eliminate_spill_moves
     0.03%  GC Thread#0      libjvm.so           [.] CompiledMethod::is_compiled
     0.03%  java             [JIT] tid 673703    [.] void application.transplant.pimtree.pim_skip_list.get()
     0.03%  GC Thread#4      libjvm.so           [.] ClassLoaderData::ChunkedHandleList::oops_do
     0.03%  GC Thread#5      libjvm.so           [.] WeakProcessor::Task::work<G1CMIsAliveClosure, DoNothingClosure>
     0.03%  G1 Conc#1        [unknown]           [k] 0xffffffffb0600000
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::coalesce
     0.03%  VM Thread        libc-2.31.so        [.] malloc
     0.03%  java             [JIT] tid 673703    [.] jdk.internal.access.JavaUtilCollectionAccess jdk.internal.access.SharedSecrets.getJavaUtilCollectionAccess()
     0.03%  G1 Conc#0        libjvm.so           [.] OopOopIterateDispatch<G1RootRegionScanClosure>::Table::oop_oop_iterate<InstanceKlass, oopDesc*>
     0.03%  java             [JIT] tid 673703    [.] framework.pim.dpu.cache.DPUMethodLookupTableItem simulator.DPULookupTableManagerSimulator.getMethodLookupTableItem(java.lang.String, java.lang.String)
     0.03%  GC Thread#4      libjvm.so           [.] CodeCache::find_blob_unsafe
     0.03%  GC Thread#2      libjvm.so           [.] CodeCache::find_blob_unsafe
     0.02%  GC Thread#2      libjvm.so           [.] Relocation::pd_address_in_code
